Dialogue_ID,Utterance_ID,Role,Content,Coding
1456,20,user,枝枝花呢,Querying
1456,21,system,抱歉没找到呢,Answering
1456,22,user,那好吧,Assessing
1456,23,user,谢谢啦,Chitchat
1456,24,system,不客气,Chitchat
1457,1,user,危险化学品怎么定义？,Querying
1457,2,system,根据《危险化学品安全管理条例》，危险化学品是指具有毒害、腐蚀、爆炸、燃烧、助燃等性质，对人体、设施、环境具有危害的剧毒化学品和其他化学品。,Answering
1457,3,user,嗯...看定义有点抽象，可以给我一个危险化学品的名录吗？,Querying
1457,4,system,"这里的介绍还行详细的：
##<link##64428##link>##",Answering
1457,5,user,回答地很全！,Assessing
1457,6,user,没想到有这么多的危险化学品，如果不好好管理一定会出大问题的！有相关的管理制度吗？,Querying
1457,7,system,"这是相关的管理制度明细：
##<link##54115##link>##",Answering
1457,8,user,看来管理制度建立得还是很全的呀,Chitchat
1457,9,system,是的呢,Chitchat
1457,10,user,嗯嗯，我还想问问《危险货物品名表》GB12268的相关信息,Querying
1457,11,system,"就在这了：
##<link##54125##link>##",Answering
1457,12,user,谢谢你的回答~,Chitchat
1457,13,system,不客气,Chitchat
1457,14,user,我好几次都看到过误食农药的新闻，农药应该算是危险化学品吧？,Querying
1457,15,system,凡是具有毒性的农药都是是危险化学品。,Answering
1457,16,user,那农药有什么使用的注意事项吗？,Querying
1457,17,system,"这篇文章说的不错哦：
##<link##64464##link>##",Answering
1457,18,user,能不给我链接，给我一些摘要吗,Querying
1457,19,user,现在正常了嘛？,Chitchat
1458,1,user,来了！,Chitchat
1458,2,system,嘿嘿嘿！有什么需要帮助的啊？,Chitchat
1458,3,user,欧元的汇率是多少？,Querying
1458,4,system,1欧元兑换7.9838人民币。,Answering
1458,5,user,那美元呢？,Querying
1458,6,system,1美元兑换6.9991人民币,Answering
1458,7,user,离山东大学青岛校区最近的银行是什么银行啊,Querying
1458,8,system,根据地图来看最近的应该是建设银行。,Answering
1458,9,user,那这个银行可以进行外汇兑换吗？,Querying
1458,10,system,嗯，可以的！需要您到营业厅办理。,Answering
1458,11,user,这样啊,Chitchat
1458,12,user,那这个银行还可以提供些什么服务呢？,Querying
1458,13,system,可以提供存取款、投资理财、贷款等金融服务。,Answering
1458,14,user,那如果我想办理医保卡可以去这里吗？,Querying
1458,15,system,医保卡的办理没有硬性规定，一般四大银行皆可。可根据自己的情况自行回复。所以该银行站点也可以提供该服务。,Answering
1458,16,user,太好了,Chitchat
1458,17,user,那我应该如何从山大前往这个银行呢？,Querying
1458,18,system,根据地图来看，您可以从学校西门步行出发，向北走到过桥地下通道，然后向西走到地铁站附近就可以看到他了；或者在校内乘坐校车到达山东大学地铁站，建设银行就在地铁站附近。,Answering
1458,19,user,太好了,Chitchat
1458,20,user,如果我想去北欧旅行一周，换多少外汇比较合适呢？,Querying
1458,21,system,这要根据实际情况来看，通常推荐每一个国家准备1000左右的欧元，当然在现代您可以兑换少量的现金，因为当地有ATM机可以随时取钱，同样还有电子支付也可以满足您的需要。,Answering
1458,22,user,太好了，谢谢啦。,Chitchat
1458,23,system,不客气哈！还有啥别的问题吗？,Checking
1458,24,user,么有了~,Deciding
1459,1,user,问问安徽省水产研究所具体在哪呀？,Querying
1459,2,system,抱歉，没有找到答案。,Answering
1459,3,user,我想问 安徽省农业科学院水产研究所 在哪,Reformulating
1459,4,system,安徽省合肥市地址农科南路40号,Answering
1459,5,user,谢谢。我最近在考虑专业问题，想要了解一下水产养殖的行情，你能给我一个水产养殖的排名吗？,Querying
1459,6,system,排在前面的有中国海洋大学、上海海洋大学等。,Answering
1459,7,user,那中国海洋大学的水产专业怎么样呀？,Querying
1459,8,system,您是想了解考研，科研还是就业呢？,Answering
1459,9,user,我想了解中国海洋大学水产专业的介绍,Querying
1459,10,system,"本专业培养具有坚实生物学、水产养殖学、增养殖基础理论和较强的实验、实践基本技能，能从事水产经济动植物生产及相关专业的科研、教学、应用技术开发和经营管理工作的高级专门人才。
主要课程有：普通动物学、鱼类学、细胞生物学、动物生理学、普通生态学、水生生物学、遗传育种学、动物营养与饲料学、水产动物病害学、鱼类增养殖学、无脊椎动物增养殖学等。
毕业生主要去向：可到高等院校、海洋、水产、环保、农业系统的中央及地方科研、管理机构和企业单位，从事与海洋、水产、环保等相关的教学、科研、应用技术开发、生产和行政管理等工作。",Answering
1459,11,user,谢谢，很详细的介绍！,Assessing
1459,12,system,请问您对护理专业，大气专业等感兴趣吗？,Eliciting
1459,13,user,不，不感兴趣。,Deciding
1459,14,user,我还想了解一下水产养殖专业的就业率,Querying
1459,15,system,对于女生来说女生，大多数女生回复去研究所或者考研，还有一部分回复去事业单位，剩下的就是转行了。对于男生来说，留在水产行业的男生，薪资还可以，工资2.5K~5K。,Answering
1459,16,user,好吧,Assessing
1459,17,system,你觉得我的表现怎么样呢？,Soliciting
1459,18,user,你是新人吗hhh,Chitchat
1459,19,system,抱歉，听不懂呢,Chitchat
1459,20,user,啊...？最后一个问题，能给我推荐几个水产养殖专业的研究所吗？,Querying
1459,21,system,亲，这里有湖北省水产科学研究所、山东淡水水产研究所、浙江海洋水产养殖研究所等研究所呢！,Answering
1459,22,user,好的，谢谢你~,Assessing
1459,23,system,乐意效劳。,Chitchat
1460,1,user,hi~,Chitchat
1460,2,system,hello！有什么需要帮助的呢？,Chitchat
1460,3,user,比较著名的针织公司有什么啊？,Querying
1460,4,system,上海针织（集团）有限公司、浙江通运针织有限公司、招远针织厂有限公司，宁波中港远东针织有限公司都是比较有名的大针织厂。,Answering
1460,5,user,上海这个公司评价怎么样？,Querying
1460,6,system,评价内容不是很多。,Answering
1460,7,user,那主要产品都有什么啊,Querying
1460,8,system,实业投资、针纺织品、服装、针纺织原材料、机械及零配件、针织工业用品、金属材料、五金交电、日用百货、土产杂货、建筑材料、咨询服务、经营进出口业务、皮革制品、仓储。,Answering
1460,9,user,这个公司的服装价格怎么样？,Querying
1460,10,system,抱歉！没有相关答案呢！,Answering
1460,11,user,好叭,Assessing
1460,12,user,那针织设备都有什么呢？,Querying
1460,13,system,横机、圆机、经编机、纬编机、袜机、内衣机等。,Answering
1460,14,user,横机是什么？,Querying
1460,15,system,横机一般指针织横机。由中国纺织工业协会提出。由全国纺织机械与附件标准化技术委员会归口。,Answering
1460,16,user,价格一般是多少呢？,Querying
1460,17,system,价格不等，整机大概在2-4万左右。,Answering
1460,18,user,ok,Assessing
1460,19,user,我可以从哪里购买呢？,Querying
1460,20,system,嗯，可以在各大电商平台如淘宝等购买，也可以到该网站购买：##<link##54405##link>##,Answering
1460,21,user,有链接！thx,Assessing
1460,22,user,那我去买设备了hh,Chitchat
1460,23,system,哈哈！好的！您还有其他问题吗？,Checking
1461,1,user,hello~,Chitchat
1461,2,system,有什么可以帮到您的！,Chitchat
1461,3,user,现在比较好的运动鞋品牌都有啥啊,Querying
1461,4,system,其中国际代表的是耐克、阿迪达斯，而中国国内的比较成功的代表是李宁、安踏、匹克、特步、361度、乔丹、海尔斯、回力、奥为。,Answering
1461,5,user,这样啊,Chitchat
1461,6,user,那大家觉得哪些牌子比较好啊,Querying
1461,7,system,"来自知乎用户：NIKE、ADIDAS、UA、ASICS随便挑，1000以上的鞋子都不错。
来自百度推荐：李宁鞋子质量很不错。",Answering
1461,8,user,看起来很不错吗,Chitchat
1461,9,user,那锐步评价怎么样？,Querying
1461,10,system,锐步几乎是一路做过山车似的下滑，渐渐失去了存在感。没落也反馈在了价格上，除了经典的PUMP款价格还稍微坚挺外，其余的鞋子价格基本都是一路跳水的状态，曾经的贵族已经没落到在低端市场和国产运动品牌抢饭吃的地步了，不得不让人唏嘘。,Answering
1461,11,user,唉太难过了,Chitchat
1461,12,user,那可以推荐几款耐克的鞋子吗？,Querying
1461,13,system,特步160X、騛速 160X都是不错的。,Answering
1461,14,user,啊？这是耐克的鞋子吗？,Assessing
1461,15,system,"Nike鞋有很多的系列：
##<link##54457##link>##",Answering
1461,16,user,AJ系列的鞋子怎么样？,Querying
1461,17,system,AIR JORDAN系列球鞋在销量与市场需求方面遥遥领先于其它产品，每年为整个运动鞋行业树立起一个又一个更高的设计、创新与功能标杆。系列产品的核心在于，运动员与技术的完美结合 –篮球史上最耀眼的巨星迈克尔·乔丹，以及伴随巨星经历辉煌事业的篮球鞋，突显出他对功能、创新与成就的不懈追求。,Answering
1461,18,user,那这个系列可以推荐几款吗？,Querying
1461,19,system,"Air Jordan 12、Air Jordan 31、-Air Jordan 6。

",Answering
1461,20,user,那价位呢？,Querying
1461,21,system,Air Jordan 12  2500起，Air Jordan 31  1500起，Air Jordan 6  1100起。,Answering
1461,22,user,有AJ12的图吗？,Querying
1461,23,system,"这里有哦！
##<link##64734##link>##",Answering
1461,24,user,okkk,Assessing
1461,25,user,AJ12评价怎么样啊,Querying
1461,26,system,##<link##64756##link>##,Answering
1461,27,user,诶?这是不是新年款的评价啊,Assessing
1461,28,system,##<link##54502##link>##,Answering
1461,29,user,好叭,Assessing
1461,30,user,谢谢啦~,Chitchat
1461,31,system,不客气不客气！还有什么问题吗？,Checking
1462,1,user,嘿！我最近在学修图，但是ps对新人一点也不友好！你知不知道其他的修图工具或者网站呀？,Querying
1462,2,system, Lightroom、美图秀秀、光影魔术手等。,Answering
1462,3,user,嘿嘿，最好是不用下载的那种。,Reformulating
1462,4,system,Chuangkit、稿定设计。,Answering
1462,5,user,这两个修图工具有那种神奇的一键操作吗？,Querying
1462,6,system,Chuangkit似乎没有该功能，稿定设计类似与在线版的ps，部分设计具有该功能。,Answering
1462,7,user,很清楚的回答！,Assessing
1462,8,system,嗯嗯！您还有其他问题吗？,Checking
1462,9,user,我还想了解一下用户对Chuangkit的评价,Querying
1462,10,system,Chuangkit是很强大的在线设计网站，虽然没办法像PS那样修图，但是日常做海报、PPT、宣传单页都能用得上，网站也提供了很多素材，做图非常方便。相比于PS，创客贴更像是一个素材网站，你只需要像堆积木一样，就可以做出一张还不错的海报，非常适合小白和日常节省时间用。,Answering
1462,11,user,听起来不错。有链接吗？,Querying
1462,12,system,"有的。
##<link##131738##link>##",Answering
1462,13,user,可以可以，你真棒哈哈哈！,Assessing
1462,14,system,谢谢！您还有什么问题吗？,Checking
1462,15,user,再让我了解一下稿定设计的评价吧！,Querying
1462,16,system,稿定设计几乎就是一款在线版的PS，连界面都跟PS如此相似，而且保留了PS最经典的一些功能，可以说完全能应付日常使用场景了。除此之外，稿定设计还提供了大量的在线设计辅助工具，可以说是一个在线设计小神器了。,Answering
1462,17,user,好勒好勒！也给我它的一个链接吧,Querying
1462,18,system,"好哒。
##<link##54730##link>##",Answering
1462,19,user,速度很赞！,Assessing
1462,20,system,嗯嗯！您还有什么疑惑呢？,Checking
1462,21,user,没啦嘿嘿，再见！,Deciding
1462,22,system,拜拜！,Chitchat
1463,1,user,hi~baby~,Chitchat
1463,2,system,乌哈！想问什么呢？,Chitchat
1463,3,user,马云你知道吗,Querying
1463,4,system,马云，1964年10月出生，浙江杭州人。开设了通过电子商务联接全球中小企业的Alibaba.com。,Answering
1463,5,user,哦~我想了解的是他的创业经历,Chitchat
1463,6,system,"1. 1995年，在出访美国时首次接触到因特网，回国后创办网站“中国黄页”。
2. 1997年，加入中国外经贸部，负责开发其官方站点及中国产品网上交易市场。
3. 1999年，正式辞去公职，创办阿里巴巴网站，开拓电子商务应用，尤其是B2B业务。目前，阿里巴巴是全球最大的B2B网站之一。
4. 1999年至今 创办阿里巴巴网站，并迅速成为全球最大B2B电子商务平台，目前已成亚洲最大个人拍卖网站。
5. 2003年 创办独立的第三方电子支付平台，目前在中国市场位居第一。",Answering
1463,7,user,这样啊,Chitchat
1463,8,user,那人们经常说BAT，BAT是啥啊,Querying
1463,9,system,BAT，B指百度、A指阿里巴巴、T指腾讯，是中国三大互联网公司百度公司（Baidu）、阿里巴巴集团（Alibaba）、腾讯公司（Tencent）首字母的缩写。,Answering
1463,10,user,百度创始人是谁啊,Querying
1463,11,system,李彦宏，百度创始人、董事长兼首席执行官。,Answering
1463,12,user,那可以讲一下他的创业经历吗？,Querying
1463,13,system,1999年，李彦宏回国创业。在北大资源宾馆租了两间房，连同1个财会人员5个技术人员，以及合作伙伴徐勇，8人一行，开始了创建百度公司。经过十多年的发展，百度已经发展成为全球第二大独立搜索引擎和最大的中文搜索引擎。,Answering
1463,14,user,还挺有趣,Chitchat
1463,15,user,那刘强东是怎么走过来的？,Querying
1463,16,system,1998年，刘强东拿着1.2万元积蓄赶赴中关村，租了一个小柜台，售卖刻录机和光碟。柜台名叫“京东多媒体”，这便是“京东商城”的前身。到了2001年，京东商城已成为当时中国最大的光磁产品代理商，并在全国各地开设了十多家分公司。2014年5月22日，京东在美国纳斯达克证券交易所挂牌交易，股票代码“JD”，成为中国第一家在美国纳斯达克成功上市的大型综合电子商务公司。,Answering
1463,17,user,创业都需要什么条件呢,Querying
1463,18,system,"1. 充分的资源，包括人力和财力。
2. 可行的概念。
3. 适当的基本企业管理技能。
4. 有关行业的知识。
5. 才智。
6. 网络和关系。
7. 确定的目标。",Answering
1463,19,user,这样啊,Chitchat
1463,20,user,那大学生创业哩？,Querying
1463,21,system,"1. 好想法。
2. 好团队。
3. 研究大学生创业政策扶持。
4. 做一份好的商业计划书。
5. 人脉、资源。",Answering
1463,22,user,ok我造了,Assessing
1463,23,user,谢谢啦~,Chitchat
1463,24,system,不客气啦！还有什么需要帮助的呢？,Checking
1464,1,user,你好！,Chitchat
1464,2,system,你好呀,Chitchat
1464,3,user,最近很无聊，想看动画片，能介绍一下喜羊羊与灰太狼吗？,Querying
1464,4,system,喜羊羊与灰太狼剧场版大电影从2009年首推，已有七部作品。现已推出的贺岁档有：牛年《喜羊羊与灰太狼之牛气冲天》、虎年《喜羊羊与灰太狼之虎虎生威》、兔年《喜羊羊与灰太狼之兔年顶呱呱》、龙年《喜羊羊与灰太狼之开心闯龙年》、蛇年《喜羊羊与灰太狼之喜气羊羊过蛇年》、马年《喜羊羊与灰太狼之飞马奇遇记》、羊年《喜羊羊与灰太狼之羊年喜羊羊》（喜羊羊与灰太狼10周年大电影）。,Answering
1464,5,user,里面的主要人物都有谁啊,Querying
1464,6,system,喜羊羊-(祖丽晴)、美羊羊-(邓玉婷)、懒羊羊-(张琳)、沸羊羊-(高全胜)、慢羊羊-(韦宝宝)、红太狼-(梁颖)、灰太狼-(严彦子)。,Answering
1464,7,user,这部动画片的主题是什么啊,Querying
1464,8,system,抱歉没找到主题,Answering
1464,9,user,好吧,Assessing
1464,10,user,帮我找一些相关图片吧,Querying
1464,11,system,"好的：
##<link##54888##link>##
##<link##64934##link>##",Answering
1464,12,user,嗯，不错,Assessing
1464,13,user,你可以再推荐一些动画片吗？,Querying
1464,14,system,熊出没、海绵宝宝都挺不错的。,Answering
1464,15,user,哦，其实我想找一些比较热血的动画片，你看有没有呢,Reformulating
1464,16,system,热血一点的啊，那就推荐《 我的英雄学院》、《混沌武士》、《 一拳超人》。,Answering
1464,17,user,一拳超人听起来比较有趣，可以简单介绍一下吗？,Querying
1464,18,system,"《一拳超人》是ONE原作，村田雄介作画，连载于网络漫画杂志《邻座的Young jump》上的漫画。 
",Answering
1464,19,user,他的主角又是谁啊？,Querying
1464,20,system,埼玉、秃头披风侠，又名一拳超人。,Answering
1464,21,user,好好，听起来很有趣,Chitchat
1464,22,user,请给我观看他的链接吧,Querying
1464,23,system,"没问题：
##<link##54937##link>##",Answering
1464,24,user,谢谢！我没有问题啦，辛苦你了！再见！,Chitchat
1464,25,system,再见啦,Chitchat
1465,1,user,hi,Chitchat
1465,2,system,hello！需要什么帮助呢？,Chitchat
1465,3,user,我今天在路上看到一个动物，好想知道是什么品种,Chitchat
1465,4,user,可以查查看有什么动物是白色绒毛吗,Querying
1465,5,system,可能是北极狐、雪枭、雪猴、雪豹、邻鼬、北极兔、驯鹿、日本银狐，你看是不是呢？,Answering
1465,6,user,鼻子是黑的好像，这几种里面哪个是的呢,Querying
1465,7,system,北极狐、雪豹、驯鹿、日本银狐都是黑鼻子呢。,Answering
1465,8,user,那我这儿应该碰上的是驯鹿吧,Chitchat
1465,9,user,它有毒没啊,Querying
1465,10,system,驯鹿本身没有毒呢。,Answering
1465,11,user,它的出没习性是什么啊,Querying
1465,12,system,栖息在寒温带针叶林中，处于半野生状态。食物主要是石蕊，也吃问荆、蘑菇及木本植物的嫩枝叶。鄂温克猎民照顾驯鹿很粗放，过着“逐石蕊而居”的游牧生活，不定期的迁居，主要活动在大兴安岭北部的激流河、阿穆尔河、呼玛河、阿巴河一带。还有一个重要的习性就是迁徙。,Answering
1465,13,user,好的，那它会攻击人吗,Querying
1465,14,system,一般情况下驯鹿性情温和，不会攻击人。,Answering
1465,15,user,好的呢,Assessing
1465,16,user,在寒温带针叶林中还会碰见哪些动物啊,Querying
1465,17,system,除了驯鹿外还有紫貂。,Answering
1465,18,user,碰到紫貂需要注意什么,Querying
1465,19,system,紫貂性情比较温顺、胆小，害怕接近人类，遇到它时不要吓唬他伤害它就好了，要保护紫貂。,Answering
1465,20,user,啊这好有爱心，谢谢啦,Chitchat
1465,21,system,不客气哈！还有其他问题吗？,Checking
1465,22,user,没啦,Deciding
1465,23,system,好的！再见！,Chitchat
1466,1,user,你好呀,Chitchat
1466,2,system,你好！哪里可以帮到你呢？,Chitchat
1466,3,user,有哪些明星喜欢轻音乐啊？,Querying
1466,4,system,王力宏、林俊杰、许慧欣、范玮琪、蔡依林等。,Answering
1466,5,user,林俊杰啊，太惊喜啦,Chitchat
1466,6,user,他推荐过哪几首轻音乐吗,Querying
1466,7,system,《回》、《森林浴》等。,Answering
1466,8,user,王力宏呢，他有推荐吗,Querying
1466,9,system,《Intro》、《需要人陪》等。,Answering
1466,10,user,太棒了，很有帮助呢,Assessing
1466,11,user,《回》的播放量多吗,Querying
1466,12,system,抱歉，没有相关信息,Answering
1466,13,user,那听这首歌的链接有吗,Querying
1466,14,system,"有的：
##<link##55227##link>##",Answering
1466,15,user,《Intro》的链接呢，也给我一份吧,Querying
1466,16,system,##<link##55243##link>##,Answering
1466,17,user,这两首都很好听呢，那我没问题啦，谢谢,Chitchat
1466,18,system,不客气！祝您生活愉快！,Chitchat
1467,1,user,我来啦！,Chitchat
1467,2,system,hello，有什么需要帮助的呢？,Chitchat
1467,3,user,现在去哪个地方可以兑换1分货币啊,Querying
1467,4,system,分币现在已经退出流通市场了，如果你手上有大量的分币要兑换可以到银行预约兑换，也可以到当地的钱币收藏市场卖掉，但大多数分币并不值钱，通常是按斤收购，倒是比到银行兑换划算些，个人建议还是自己留着比较好。,Answering
1467,5,user,啊这不值钱了啊，太可惜了,Chitchat
1467,6,user,那分币在那个年代比较有价值啊,Querying
1467,7,system,多数硬分币都是很常见的品种，收藏价值不大，也没有人收购。只有个别年份的比较珍贵，是因为没有批量发行，只生产了少量纪念套装硬币，十分罕见。,Answering
1467,8,user,啊这2000年有什么有价值的分币吗,Querying
1467,9,system,1993年-2000年的硬分币在市面上未看见，只是装潢纪念出售，应该有收藏价值。,Answering
1467,10,user,好的,Assessing
1467,11,user,一元硬币有什么有收藏价值的吗,Querying
1467,12,system,新中国成立后，发行了背面图案是长城、牡丹、菊花的三种一元硬币，其中长城币成套的钱币1984年、1982年、1980年、1986年四个年份比较贵，其中1986年的由于发行量少，目前市场价格在3万元以上，其余数千元，主要是成套卖。牡丹和菊花一元硬币中2000年牡丹硬币由于没有正式流通，市场价格上百元一枚，其余正常流通。,Answering
1467,13,user,有点有趣啊这,Chitchat
1467,14,user,那推荐几款值得收藏的钱币吧,Querying
1467,15,system,"1. 硬分币五大天王，即1979年5分、1980年2分5分、1981年1分5分。
2. 不参与流通的1993年至2000年1分2分5分计24枚。
3. 1980年至1986年各年份1角2角5角和1元，计28枚。1980年2分、5分硬币市场价格也达到100元/枚
4. 1994年1元硬币。",Answering
1467,16,user,1994年1元硬币现在一枚卖多少钱啊,Querying
1467,17,system,"本来1994年一元硬币并没有出彩的特性，但社会上流传1994年一元硬币里含有银的成分，也有人流传这版硬币是“错币”，一夜之间这版银币变得火热起来，跟风炒作让这版价格急骤上涨，一度炒到了百元高价，但随后证实其材质全是钢芯镀镍，“错版”也是谣言，原因是不同地域投放不同年份硬币数量不同造成的。1994年一元硬币在北方少，南方部分地区很常见。这场炒作才平息下来，如今品相好的交易价格在10元左右。
",Answering
1467,18,user,哈哈哈我可以收藏一波啦，没问题啦，谢谢你,Chitchat
1467,19,system,不客气哈！祝你生活愉快！,Chitchat
1468,1,user,你好,Chitchat
1468,2,system,你好呀,Chitchat
1468,3,user,我想考驾照呢，你可以告诉我驾考一共有几个科目吗,Querying
1468,4,system,四个科目呢,Answering
1468,5,user,科目二考啥呀？,Querying
1468,6,system,"小车C1C2考试项目包括倒车入库、侧方停车、坡道定点停车和起步、直角转弯、曲线行驶五项必考。
大车A1A2A3B1B2考试项目包括桩考、坡道定点停车和起步、侧方停车、通过单边桥、曲线行驶、直角转弯、通过限宽门、通过连续障碍、起伏路行驶、窄路掉头、模拟高速公路、连续急弯山区路、隧道、雨（雾）天、湿滑路、紧急情况处置。
",Answering
1468,7,user,真复杂。。。,Chitchat
1468,8,user,科目三呢，我也想了解一下,Querying
1468,9,system,"不同的准驾车型道路驾驶技能考试内容不同。
1. 科目三的道路驾驶技能考试内容一般包括：上车准备、灯光模拟考试、起步、直线行驶、加减档位操作、变更车道、靠边停车、直行通过路口、路口左转弯、路口右转弯、通过人行横道线、通过学校区域、通过公共汽车站、会车、超车、掉头、夜间行驶。
2. 安全文明驾驶常识考试内容一般包括：安全文明驾驶操作要求、恶劣气象和复杂道路条件下的安全驾驶知识、爆胎等紧急情况下的临危处置方法以及发生交通事故后的处置知识等。
",Answering
1468,10,user,好像更复杂。。。,Chitchat
1468,11,system,有点哈，认真学就可以考过滴,Chitchat
1468,12,user,乌乌，有没有驾校教规考试试题啊,Querying
1468,13,system,"有的：
##<link##55361##link>##
##<link##65200##link>##",Answering
1468,14,user,好的,Assessing
1468,15,user,科目三看起来比较复杂，请给我一些视频链接吧,Querying
1468,16,system,"希望对你有帮助：
##<link##55364##link>##",Answering
1468,17,user,嗯，我好好看看,Assessing
1468,18,system,还有什么关于驾考的问题吗,Eliciting
1468,19,user,有没有驾考的相关软件啊？,Querying
1468,20,system,驾考宝典、驾校一点通等等都很不错。,Answering
1468,21,user,驾校一点通的评价怎么样啊,Querying
1468,22,system,抱歉没找到相关内容,Answering
1468,23,user,那好吧，可以给我他的下载链接吗？,Querying
1468,24,system,"这个没问题：
##<link##55407##link>##",Answering
1468,25,user,我家在南京市，可以推荐几所驾校吗？,Querying
1468,26,system,天保驾校、石佛寺驾校。,Answering
1468,27,user,感谢！谢谢你！我没有问题了！再见啦！,Chitchat
1468,28,system,ok,Chitchat
1469,1,user,在吗,Chitchat
1469,2,system,在的！需要什么帮助呢？,Chitchat
1469,3,user,想了解下尼泊尔,Querying
1469,4,system,您想了解国旗还是人口？,Inquiring
1469,5,user,先看看人口呗,Elaborating
1469,6,system,"尼泊尔2020人口数量29,624,035。",Answering
1469,7,user,它的特色文化呢，介绍下吧?,Querying
1469,8,system,尼泊尔是一个山地小国，但是却充满了瑰丽的人文色彩和神奇的自然风光。这里的雪山、阳光、民俗风情都是最纯粹的，层层叠叠的宝塔，虔诚者手中不停轱辘转动的经筒，色彩斑驳的唐卡，悠长的低诵，抑扬顿挫的圣歌，还有欢乐喧闹的印度音乐，四弦琴的弦音混合着短笛发出的音符飘荡在空气中。,Answering
1469,9,user,真迷人，那加德满都是它的首都吗,Querying
1469,10,system,是的，加德满都是尼泊尔的首都和最大城市。,Answering
1469,11,user,那它现在的国王呢,Querying
1469,12,system,尼泊尔联邦民主共和国没有国王，有总统：比迪娅·德维·班达里。,Answering
1469,13,user,好的吧,Assessing
1469,14,user,那在它境内有什么好玩的景点吗,Querying
1469,15,system,杜巴广场、费瓦湖、奇特旺国家森林公园、巴德岗杜巴广场、苏瓦扬布佛塔等。,Answering
1469,16,user,简单介绍下费瓦湖吧,Querying
1469,17,system,费瓦湖是尼泊尔皇家度假胜地，紧邻湖南岸就是尼泊尔国王的行宫。是尼泊尔的第二大湖泊，面积约有6平方公里。它是博卡拉最迷人的旅游境地。,Answering
1469,18,user,那介绍下尼泊尔与中国的渊源吧,Querying
1469,19,system,没有找到答案,Answering
1469,20,user,那尼泊尔对旅游有什么态度吗,Querying
1469,21,system,尼泊尔鼓励并支持旅游业的发展，欢迎中国游客去游玩。,Answering
1469,22,user,那尼泊尔目前的旅游业状况如何啊,Querying
1469,23,system,2020年尼泊尔之行旨在一年内接待200万外国游客。尼泊尔在世界十大旅游国家中排名第五，也是世界上最有价值的旅游目的地之一。,Answering
1469,24,user,好滴，谢谢啦，回聊,Assessing
1469,25,system,好的！再见！,Chitchat
1470,1,user,在吗？,Chitchat
1470,2,system,我在！有啥要问的吗？,Chitchat
1470,3,user,最近有点闲钱了,Chitchat
1470,4,user,想买双阿迪达斯的鞋子，可以推荐几款女士的吗,Querying
1470,5,system,##<link##65316##link>##,Answering
1470,6,user,第一款是什么款式的鞋子啊,Querying
1470,7,system,它是一款板鞋运动鞋呢。,Answering
1470,8,user,可以看看这个的图片吗,Querying
1470,9,system,##<link##55589##link>##,Answering
1470,10,user,啊这还挺好看啊,Chitchat
1470,11,user,这款鞋子有什么特点呢,Querying
1470,12,system,这款经典鞋，保留经典贝壳形鞋头，舒适有型，宛如当年篮球场风景再现。无论是节庆还是独自行走，你都能享受运动型格。缀锯齿状三条纹和adidas Superstar徽标框，展现地道的OG风范。,Answering
1470,13,user,心动啦啊,Chitchat
1470,14,user,请给我购买链接吧,Querying
1470,15,system,"啊好的。
##<link##132001##link>##",Answering
1470,16,user,好的，耐克的鞋子咋样啊,Querying
1470,17,system,先从跑鞋说起吧。耐克这么多年以来跑鞋的系统也很完善了，从入门跑鞋到竞速跑鞋和休闲跑鞋都做的很好。再说说篮球鞋。在这个行列里耐克可以说是顶尖的存在了。,Answering
1470,18,user,好的没问题啦,Assessing
1470,19,system,好的！祝您生活愉快！,Chitchat
1471,1,user,哈喽,Chitchat
1471,2,system,hi！需要什么帮助啊！,Chitchat
1471,3,user,我想了解一下四大名捕,Querying
1471,4,system,您想了解电视剧、小说还是电影？,Inquiring
1471,5,user,电视剧，给我演员名单吧,Elaborating
1471,6,system,《少年四大名捕》由张翰、杨洋、何晟铭、陈伟霆、茅子俊、张钧甯、郝泽嘉  、贾青、吴映洁 、黎一萱等主演。,Answering
1471,7,user,我认识的还挺多啊,Chitchat
1471,8,user,追命是谁扮演的啊,Querying
1471,9,system,由钟汉良扮演。,Answering
1471,10,user,我想多了解一下钟汉良的信息,Querying
1471,11,system,钟汉良，1974年11月30日出生于中国香港，影视演员、歌手、舞者。1993年于香港无线电视台出道。1995年发行首张专辑《OREA》，连续两年被评为“台湾十大最受欢迎偶像”。2003年6月27日成立“花花草草音乐工作室”，2010年发行专辑《视觉动物》。2011、2012年两度获得“中国歌曲排行榜年度最佳舞台演绎男歌手奖”。,Answering
1471,12,user,他还演过哪些电视剧啊,Querying
1471,13,system,何以笙箫默、天涯明月刀、一触即发、十月围城等都是。,Answering
1471,14,user,不错不错,Chitchat
1471,15,user,在哪里可以看少年四大名捕呢,Querying
1471,16,system,可以在爱奇艺、豆瓣、2345电视等平台搜索观看呦。,Answering
1471,17,user,天涯明月刀呢,Querying
1471,18,system,在爱奇艺、乐视网、新视觉影院等平台可以观看哦。,Answering
1471,19,user,好的呢,Assessing
1471,20,user,谢谢你的解答~,Chitchat
1471,21,system,不客气啦！还有其他问题吗？,Chitchat
1471,22,user,没有啦，就这样吧,Chitchat
1471,23,system,好der！再见！,Chitchat
1472,1,user,在吗？,Chitchat
1472,2,system,Yes.,Chitchat
1472,3,user,想了解下韩剧,Querying
